JAHR;GKZ;HOEST_AUSBILDUNG;ANZAHL
2014;60348;Hochschule und Akademie;169
2014;60349;Pflichtschule;471
2014;60349;Lehrabschluss;1297
2014;60349;Mittlere und h̦here Schule;833
2014;60349;Hochschule und Akademie;227
2014;60350;Pflichtschule;664
2014;60350;Lehrabschluss;2367
2014;60350;Mittlere und h̦here Schule;1722
2014;60350;Hochschule und Akademie;569
2014;60351;Pflichtschule;530
2014;60351;Lehrabschluss;1307
2014;60351;Mittlere und h̦here Schule;731
2014;60351;Hochschule und Akademie;159
2014;60608;Pflichtschule;625
2014;60608;Lehrabschluss;1618
2014;60608;Mittlere und h̦here Schule;1092
2014;60608;Hochschule und Akademie;385
2014;60611;Pflichtschule;284
2014;60611;Lehrabschluss;1010
2014;60611;Mittlere und h̦here Schule;755
2014;60611;Hochschule und Akademie;313
2014;60613;Pflichtschule;656
2014;60613;Lehrabschluss;2223
2014;60613;Mittlere und h̦here Schule;1338
2014;60613;Hochschule und Akademie;565
2014;60617;Pflichtschule;196
2014;60617;Lehrabschluss;816
2014;60617;Mittlere und h̦here Schule;977
2014;60617;Hochschule und Akademie;775
2014;60618;Pflichtschule;93
2014;60618;Lehrabschluss;363
2014;60618;Mittlere und h̦here Schule;283
2014;60618;Hochschule und Akademie;126
2014;60619;Pflichtschule;190
2014;60619;Lehrabschluss;637
2014;60619;Mittlere und h̦here Schule;638
2014;60619;Hochschule und Akademie;353
2014;60623;Pflichtschule;318
2014;60623;Lehrabschluss;433
2014;60623;Mittlere und h̦here Schule;548
2014;60623;Hochschule und Akademie;375
2014;60624;Pflichtschule;716
2014;60624;Lehrabschluss;1854
2014;60624;Mittlere und h̦here Schule;1068
2014;60624;Hochschule und Akademie;354
2014;60626;Pflichtschule;168
2014;60626;Lehrabschluss;891
2014;60626;Mittlere und h̦here Schule;748
2014;60626;Hochschule und Akademie;470
2014;60628;Pflichtschule;137
2014;60628;Lehrabschluss;621
2014;60628;Mittlere und h̦here Schule;570
2014;60628;Hochschule und Akademie;328
2014;60629;Pflichtschule;351
2014;60629;Lehrabschluss;1309
2014;60629;Mittlere und h̦here Schule;938
2014;60629;Hochschule und Akademie;443
2014;60632;Pflichtschule;223
2014;60632;Lehrabschluss;677
2014;60632;Mittlere und h̦here Schule;334
2014;60632;Hochschule und Akademie;111
2014;60639;Pflichtschule;93
2014;60639;Lehrabschluss;389
2014;60639;Mittlere und h̦here Schule;278
2014;60639;Hochschule und Akademie;83
2014;60641;Pflichtschule;86
2014;60641;Lehrabschluss;324
2014;60641;Mittlere und h̦here Schule;249
2014;60641;Hochschule und Akademie;110
2014;60642;Pflichtschule;114
2014;60642;Lehrabschluss;472
2014;60642;Mittlere und h̦here Schule;403
2014;60642;Hochschule und Akademie;245
2014;60645;Pflichtschule;200
2014;60645;Lehrabschluss;1010
2014;60645;Mittlere und h̦here Schule;556
2014;60645;Hochschule und Akademie;196
2014;60646;Pflichtschule;114
2014;60646;Lehrabschluss;432
2014;60646;Mittlere und h̦here Schule;594
2014;60646;Hochschule und Akademie;511
2014;60647;Pflichtschule;42
2014;60647;Lehrabschluss;236
2014;60647;Mittlere und h̦here Schule;127
2014;60647;Hochschule und Akademie;38
2014;60648;Pflichtschule;129
2014;60648;Lehrabschluss;493
2014;60648;Mittlere und h̦here Schule;446
2014;60648;Hochschule und Akademie;299
2014;60651;Pflichtschule;168
2014;60651;Lehrabschluss;580
2014;60651;Mittlere und h̦here Schule;348
2014;60651;Hochschule und Akademie;77
2014;60653;Pflichtschule;316
2014;60653;Lehrabschluss;1212
2014;60653;Mittlere und h̦here Schule;798
2014;60653;Hochschule und Akademie;369
2014;60654;Pflichtschule;152
2014;60654;Lehrabschluss;565
2014;60654;Mittlere und h̦here Schule;524
2014;60654;Hochschule und Akademie;342
2014;60655;Pflichtschule;193
2014;60655;Lehrabschluss;747
2014;60655;Mittlere und h̦here Schule;421
2014;60655;Hochschule und Akademie;108
2014;60656;Pflichtschule;101
2014;60656;Lehrabschluss;435
2014;60656;Mittlere und h̦here Schule;333
2014;60656;Hochschule und Akademie;86
2014;60659;Pflichtschule;395
2014;60659;Lehrabschluss;1238
2014;60659;Mittlere und h̦here Schule;654
2014;60659;Hochschule und Akademie;254
2014;60660;Pflichtschule;251
2014;60660;Lehrabschluss;956
2014;60660;Mittlere und h̦here Schule;684
2014;60660;Hochschule und Akademie;239
2014;60661;Pflichtschule;441
2014;60661;Lehrabschluss;1763
2014;60661;Mittlere und h̦here Schule;1203
2014;60661;Hochschule und Akademie;579
2014;60662;Pflichtschule;304
2014;60662;Lehrabschluss;1335
2014;60662;Mittlere und h̦here Schule;955
2014;60662;Hochschule und Akademie;359
2014;60663;Pflichtschule;510
2014;60663;Lehrabschluss;1883
2014;60663;Mittlere und h̦here Schule;1223
2014;60663;Hochschule und Akademie;417
2014;60664;Pflichtschule;833
2014;60664;Lehrabschluss;3241
2014;60664;Mittlere und h̦here Schule;2434
2014;60664;Hochschule und Akademie;1331
2014;60665;Pflichtschule;401
2014;60665;Lehrabschluss;1891
2014;60665;Mittlere und h̦here Schule;1390
2014;60665;Hochschule und Akademie;560
2014;60666;Pflichtschule;202
2014;60666;Lehrabschluss;750
2014;60666;Mittlere und h̦here Schule;480
2014;60666;Hochschule und Akademie;208
2014;60667;Pflichtschule;271
2014;60667;Lehrabschluss;888
2014;60667;Mittlere und h̦here Schule;910
2014;60667;Hochschule und Akademie;459
2014;60668;Pflichtschule;293
2014;60668;Lehrabschluss;1090
2014;60668;Mittlere und h̦here Schule;634
2014;60668;Hochschule und Akademie;255
2014;60669;Pflichtschule;880
2014;60669;Lehrabschluss;2539
2014;60669;Mittlere und h̦here Schule;2274
2014;60669;Hochschule und Akademie;1083
2014;60670;Pflichtschule;460
2014;60670;Lehrabschluss;1503
2014;60670;Mittlere und h̦here Schule;1198
2014;60670;Hochschule und Akademie;444
2014;61001;Pflichtschule;119
2014;61001;Lehrabschluss;390
2014;61001;Mittlere und h̦here Schule;261
2014;61001;Hochschule und Akademie;100
2014;61002;Pflichtschule;145
2014;61002;Lehrabschluss;258
2014;61002;Mittlere und h̦here Schule;145
2014;61002;Hochschule und Akademie;47
2014;61007;Pflichtschule;105
2014;61007;Lehrabschluss;429
2014;61007;Mittlere und h̦here Schule;257
2014;61007;Hochschule und Akademie;57
2014;61008;Pflichtschule;110
2014;61008;Lehrabschluss;333
2014;61008;Mittlere und h̦here Schule;233
2014;61008;Hochschule und Akademie;36
2014;61012;Pflichtschule;272
2014;61012;Lehrabschluss;796
2014;61012;Mittlere und h̦here Schule;374
2014;61012;Hochschule und Akademie;68
2014;61013;Pflichtschule;266
2014;61013;Lehrabschluss;687
2014;61013;Mittlere und h̦here Schule;385
2014;61013;Hochschule und Akademie;98
2014;61016;Pflichtschule;193
2014;61016;Lehrabschluss;615
2014;61016;Mittlere und h̦here Schule;331
2014;61016;Hochschule und Akademie;85
2014;61017;Pflichtschule;134
2014;61017;Lehrabschluss;425
2014;61017;Mittlere und h̦here Schule;251
2014;61017;Hochschule und Akademie;78
2014;61019;Pflichtschule;134
2014;61019;Lehrabschluss;344
2014;61019;Mittlere und h̦here Schule;227
2014;61019;Hochschule und Akademie;70
2014;61020;Pflichtschule;108
2014;61020;Lehrabschluss;365
2014;61020;Mittlere und h̦here Schule;263
2014;61020;Hochschule und Akademie;78
2014;61021;Pflichtschule;181
2014;61021;Lehrabschluss;626
2014;61021;Mittlere und h̦here Schule;386
2014;61021;Hochschule und Akademie;124
2014;61024;Pflichtschule;302
2014;61024;Lehrabschluss;690
2014;61024;Mittlere und h̦here Schule;320
2014;61024;Hochschule und Akademie;57
2014;61027;Pflichtschule;159
2014;61027;Lehrabschluss;477
2014;61027;Mittlere und h̦here Schule;285
2014;61027;Hochschule und Akademie;43
2014;61030;Pflichtschule;248
2014;61030;Lehrabschluss;508
2014;61030;Mittlere und h̦here Schule;274
2014;61030;Hochschule und Akademie;53
2014;61032;Pflichtschule;276
2014;61032;Lehrabschluss;597
2014;61032;Mittlere und h̦here Schule;367
2014;61032;Hochschule und Akademie;61
2014;61033;Pflichtschule;209
2014;61033;Lehrabschluss;666
2014;61033;Mittlere und h̦here Schule;410
2014;61033;Hochschule und Akademie;95
2014;61043;Pflichtschule;404
2014;61043;Lehrabschluss;1043
2014;61043;Mittlere und h̦here Schule;573
2014;61043;Hochschule und Akademie;130
2014;61045;Pflichtschule;658
2014;61045;Lehrabschluss;1594
2014;61045;Mittlere und h̦here Schule;948
2014;61045;Hochschule und Akademie;285
2014;61049;Pflichtschule;367
2014;61049;Lehrabschluss;725
2014;61049;Mittlere und h̦here Schule;404
2014;61049;Hochschule und Akademie;106
2014;61050;Pflichtschule;429
2014;61050;Lehrabschluss;916
2014;61050;Mittlere und h̦here Schule;552
2014;61050;Hochschule und Akademie;105
2014;61051;Pflichtschule;365
2014;61051;Lehrabschluss;817
2014;61051;Mittlere und h̦here Schule;476
2014;61051;Hochschule und Akademie;136
2014;61052;Pflichtschule;239
2014;61052;Lehrabschluss;869
2014;61052;Mittlere und h̦here Schule;468
2014;61052;Hochschule und Akademie;143
2014;61053;Pflichtschule;1368
2014;61053;Lehrabschluss;2980
2014;61053;Mittlere und h̦here Schule;2065
2014;61053;Hochschule und Akademie;806
2014;61054;Pflichtschule;577
2014;61054;Lehrabschluss;967
2014;61054;Mittlere und h̦here Schule;628
2014;61054;Hochschule und Akademie;109
2014;61055;Pflichtschule;113
2014;61055;Lehrabschluss;401
2014;61055;Mittlere und h̦here Schule;305
2014;61055;Hochschule und Akademie;118
2014;61057;Pflichtschule;275
2014;61057;Lehrabschluss;697
2014;61057;Mittlere und h̦here Schule;393
2014;61057;Hochschule und Akademie;78
2014;61059;Pflichtschule;513
2014;61059;Lehrabschluss;1455
2014;61059;Mittlere und h̦here Schule;921
2014;61059;Hochschule und Akademie;322
2014;61060;Pflichtschule;434
2014;61060;Lehrabschluss;1257
2014;61060;Mittlere und h̦here Schule;760
2014;61060;Hochschule und Akademie;161
2014;61061;Pflichtschule;771
2014;61061;Lehrabschluss;1908
2014;61061;Mittlere und h̦here Schule;1016
2014;61061;Hochschule und Akademie;256
2014;61101;Pflichtschule;332
2014;61101;Lehrabschluss;1003
2014;61101;Mittlere und h̦here Schule;712
2014;61101;Hochschule und Akademie;165
2014;61105;Pflichtschule;84
2014;61105;Lehrabschluss;259
2014;61105;Mittlere und h̦here Schule;214
2014;61105;Hochschule und Akademie;36
2014;61106;Pflichtschule;115
2014;61106;Lehrabschluss;431
2014;61106;Mittlere und h̦here Schule;334
2014;61106;Hochschule und Akademie;69
2014;61107;Pflichtschule;98
2014;61107;Lehrabschluss;333
2014;61107;Mittlere und h̦here Schule;277
2014;61107;Hochschule und Akademie;78
2014;61108;Pflichtschule;2834
2014;61108;Lehrabschluss;5481
2014;61108;Mittlere und h̦here Schule;5030
2014;61108;Hochschule und Akademie;1939
2014;61109;Pflichtschule;156
2014;61109;Lehrabschluss;507
2014;61109;Mittlere und h̦here Schule;338
2014;61109;Hochschule und Akademie;56
2014;61110;Pflichtschule;241
2014;61110;Lehrabschluss;716
2014;61110;Mittlere und h̦here Schule;441
2014;61110;Hochschule und Akademie;99
2014;61111;Pflichtschule;92
2014;61111;Lehrabschluss;399
2014;61111;Mittlere und h̦here Schule;348
2014;61111;Hochschule und Akademie;107
2014;61112;Pflichtschule;54
2014;61112;Lehrabschluss;172
2014;61112;Mittlere und h̦here Schule;99
2014;61112;Hochschule und Akademie;18
2014;61113;Pflichtschule;264
2014;61113;Lehrabschluss;868
2014;61113;Mittlere und h̦here Schule;546
2014;61113;Hochschule und Akademie;130
2014;61114;Pflichtschule;179
2014;61114;Lehrabschluss;630
2014;61114;Mittlere und h̦here Schule;445
2014;61114;Hochschule und Akademie;98
2014;61115;Pflichtschule;148
2014;61115;Lehrabschluss;573
2014;61115;Mittlere und h̦here Schule;319
2014;61115;Hochschule und Akademie;92
2014;61116;Pflichtschule;106
2014;61116;Lehrabschluss;414
2014;61116;Mittlere und h̦here Schule;299
2014;61116;Hochschule und Akademie;65
2014;61118;Pflichtschule;114
2014;61118;Lehrabschluss;274
2014;61118;Mittlere und h̦here Schule;164
2014;61118;Hochschule und Akademie;27
2014;61119;Pflichtschule;49
2014;61119;Lehrabschluss;182
2014;61119;Mittlere und h̦here Schule;102
2014;61119;Hochschule und Akademie;16
2014;61120;Pflichtschule;871
2014;61120;Lehrabschluss;2854
2014;61120;Mittlere und h̦here Schule;2023
2014;61120;Hochschule und Akademie;726
2014;61203;Pflichtschule;153
2014;61203;Lehrabschluss;735
2014;61203;Mittlere und h̦here Schule;513
2014;61203;Hochschule und Akademie;168
2014;61204;Pflichtschule;90
2014;61204;Lehrabschluss;441
2014;61204;Mittlere und h̦here Schule;371
2014;61204;Hochschule und Akademie;156
2014;61205;Pflichtschule;83
2014;61205;Lehrabschluss;214
2014;61205;Mittlere und h̦here Schule;145
2014;61205;Hochschule und Akademie;40
2014;61206;Pflichtschule;101
2014;61206;Lehrabschluss;398
2014;61206;Mittlere und h̦here Schule;188
2014;61206;Hochschule und Akademie;53
2014;61207;Pflichtschule;366
2014;61207;Lehrabschluss;1120
2014;61207;Mittlere und h̦here Schule;909
2014;61207;Hochschule und Akademie;345
2014;61213;Pflichtschule;207
2014;61213;Lehrabschluss;786
2014;61213;Mittlere und h̦here Schule;512
2014;61213;Hochschule und Akademie;178
2014;61215;Pflichtschule;80
2014;61215;Lehrabschluss;322
2014;61215;Mittlere und h̦here Schule;223
2014;61215;Hochschule und Akademie;84
2014;61217;Pflichtschule;138
2014;61217;Lehrabschluss;685
2014;61217;Mittlere und h̦here Schule;518
2014;61217;Hochschule und Akademie;113
2014;61222;Pflichtschule;108
2014;61222;Lehrabschluss;490
2014;61222;Mittlere und h̦here Schule;311
2014;61222;Hochschule und Akademie;66
2014;61236;Pflichtschule;191
2014;61236;Lehrabschluss;752
2014;61236;Mittlere und h̦here Schule;540
2014;61236;Hochschule und Akademie;179
2014;61243;Pflichtschule;190
2014;61243;Lehrabschluss;542
2014;61243;Mittlere und h̦here Schule;231
2014;61243;Hochschule und Akademie;60
2014;61247;Pflichtschule;360
2014;61247;Lehrabschluss;947
2014;61247;Mittlere und h̦here Schule;527
2014;61247;Hochschule und Akademie;96
2014;61251;Pflichtschule;42
2014;61251;Lehrabschluss;164
2014;61251;Mittlere und h̦here Schule;74
2014;61251;Hochschule und Akademie;13
2014;61252;Pflichtschule;68
2014;61252;Lehrabschluss;343
2014;61252;Mittlere und h̦here Schule;184
2014;61252;Hochschule und Akademie;71
2014;61253;Pflichtschule;465
2014;61253;Lehrabschluss;1415
2014;61253;Mittlere und h̦here Schule;812
2014;61253;Hochschule und Akademie;295
2014;61254;Pflichtschule;85
2014;61254;Lehrabschluss;404
2014;61254;Mittlere und h̦here Schule;186
2014;61254;Hochschule und Akademie;43
2014;61255;Pflichtschule;349
2014;61255;Lehrabschluss;1352
2014;61255;Mittlere und h̦here Schule;1007
2014;61255;Hochschule und Akademie;239
2014;61256;Pflichtschule;101
2014;61256;Lehrabschluss;354
2014;61256;Mittlere und h̦here Schule;310
2014;61256;Hochschule und Akademie;58
2014;61257;Pflichtschule;272
2014;61257;Lehrabschluss;1212
2014;61257;Mittlere und h̦here Schule;748
2014;61257;Hochschule und Akademie;274
2014;61258;Pflichtschule;247
2014;61258;Lehrabschluss;803
2014;61258;Mittlere und h̦here Schule;474
2014;61258;Hochschule und Akademie;75
2014;61259;Pflichtschule;957
2014;61259;Lehrabschluss;2181
2014;61259;Mittlere und h̦here Schule;1351
2014;61259;Hochschule und Akademie;395
2014;61260;Pflichtschule;93
2014;61260;Lehrabschluss;373
2014;61260;Mittlere und h̦here Schule;190
2014;61260;Hochschule und Akademie;37
2014;61261;Pflichtschule;115
2014;61261;Lehrabschluss;601
2014;61261;Mittlere und h̦here Schule;352
2014;61261;Hochschule und Akademie;102
2014;61262;Pflichtschule;179
2014;61262;Lehrabschluss;574
2014;61262;Mittlere und h̦here Schule;318
2014;61262;Hochschule und Akademie;108
2014;61263;Pflichtschule;615
2014;61263;Lehrabschluss;1369
2014;61263;Mittlere und h̦here Schule;853
2014;61263;Hochschule und Akademie;244
2014;61264;Pflichtschule;177
2014;61264;Lehrabschluss;480
2014;61264;Mittlere und h̦here Schule;309
2014;61264;Hochschule und Akademie;65
2014;61265;Pflichtschule;563
2014;61265;Lehrabschluss;1911
2014;61265;Mittlere und h̦here Schule;1252
2014;61265;Hochschule und Akademie;366
2014;61266;Pflichtschule;105
2014;61266;Lehrabschluss;533
2014;61266;Mittlere und h̦here Schule;218
2014;61266;Hochschule und Akademie;42
2014;61267;Pflichtschule;322
2014;61267;Lehrabschluss;724
2014;61267;Mittlere und h̦here Schule;452
2014;61267;Hochschule und Akademie;138
2014;61410;Pflichtschule;55
2014;61410;Lehrabschluss;236
2014;61410;Mittlere und h̦here Schule;195
2014;61410;Hochschule und Akademie;38
2014;61413;Pflichtschule;53
2014;61413;Lehrabschluss;170
2014;61413;Mittlere und h̦here Schule;119
2014;61413;Hochschule und Akademie;26
2014;61425;Pflichtschule;130
2014;61425;Lehrabschluss;575
2014;61425;Mittlere und h̦here Schule;422
2014;61425;Hochschule und Akademie;85
2014;61428;Pflichtschule;51
2014;61428;Lehrabschluss;280
2014;61428;Mittlere und h̦here Schule;212
2014;61428;Hochschule und Akademie;46
2014;61437;Pflichtschule;149
2014;61437;Lehrabschluss;434
2014;61437;Mittlere und h̦here Schule;275
2014;61437;Hochschule und Akademie;67
2014;61438;Pflichtschule;264
2014;61438;Lehrabschluss;838
2014;61438;Mittlere und h̦here Schule;737
2014;61438;Hochschule und Akademie;360
2014;61439;Pflichtschule;313
2014;61439;Lehrabschluss;1325
2014;61439;Mittlere und h̦here Schule;1092
2014;61439;Hochschule und Akademie;259
2014;61440;Pflichtschule;252
2014;61440;Lehrabschluss;825
2014;61440;Mittlere und h̦here Schule;566
2014;61440;Hochschule und Akademie;134
2014;61441;Pflichtschule;88
2014;61441;Lehrabschluss;367
2014;61441;Mittlere und h̦here Schule;222
2014;61441;Hochschule und Akademie;36
2014;61442;Pflichtschule;142
2014;61442;Lehrabschluss;478
2014;61442;Mittlere und h̦here Schule;368
2014;61442;Hochschule und Akademie;101
2014;61443;Pflichtschule;170
2014;61443;Lehrabschluss;559
2014;61443;Mittlere und h̦here Schule;340
2014;61443;Hochschule und Akademie;101
2014;61444;Pflichtschule;186
2014;61444;Lehrabschluss;637
2014;61444;Mittlere und h̦here Schule;400
2014;61444;Hochschule und Akademie;110
2014;61445;Pflichtschule;143
2014;61445;Lehrabschluss;550
2014;61445;Mittlere und h̦here Schule;318
2014;61445;Hochschule und Akademie;66
2014;61446;Pflichtschule;146
2014;61446;Lehrabschluss;564
2014;61446;Mittlere und h̦here Schule;331
2014;61446;Hochschule und Akademie;86
2014;61611;Pflichtschule;196
2014;61611;Lehrabschluss;677
2014;61611;Mittlere und h̦here Schule;539
2014;61611;Hochschule und Akademie;111
2014;61612;Pflichtschule;268
2014;61612;Lehrabschluss;888
2014;61612;Mittlere und h̦here Schule;635
2014;61612;Hochschule und Akademie;229
2014;61615;Pflichtschule;152
2014;61615;Lehrabschluss;630
2014;61615;Mittlere und h̦here Schule;471
2014;61615;Hochschule und Akademie;100
2014;61618;Pflichtschule;154
2014;61618;Lehrabschluss;464
2014;61618;Mittlere und h̦here Schule;323
2014;61618;Hochschule und Akademie;67
2014;61621;Pflichtschule;66
2014;61621;Lehrabschluss;239
2014;61621;Mittlere und h̦here Schule;169
2014;61621;Hochschule und Akademie;30
2014;61624;Pflichtschule;247
2014;61624;Lehrabschluss;932
2014;61624;Mittlere und h̦here Schule;597
2014;61624;Hochschule und Akademie;163
2014;61625;Pflichtschule;985
2014;61625;Lehrabschluss;2344
2014;61625;Mittlere und h̦here Schule;1835
2014;61625;Hochschule und Akademie;489
2014;61626;Pflichtschule;510
2014;61626;Lehrabschluss;1447
2014;61626;Mittlere und h̦here Schule;1145
2014;61626;Hochschule und Akademie;299
2014;61627;Pflichtschule;122
2014;61627;Lehrabschluss;485
2014;61627;Mittlere und h̦here Schule;365
2014;61627;Hochschule und Akademie;79
2014;61628;Pflichtschule;183
2014;61628;Lehrabschluss;479
2014;61628;Mittlere und h̦here Schule;317
2014;61628;Hochschule und Akademie;52
