JAHR;MONAT;ZAEHLSTELLE;FAHRZEUGKLASSE;ANZAHL
2017;09;526;Kfz <= 3,5t hzG;36796.434
2017;09;86;Kfz;90950.0
2017;09;86;Kfz > 3,5t hzG;5562.567
2017;09;86;Kfz <= 3,5t hzG;85389.0
2017;09;47;Kfz;81663.0
2017;09;47;Kfz > 3,5t hzG;5008.8667
2017;09;47;Kfz <= 3,5t hzG;76654.336
2017;09;136;Kfz;106892.0
2017;09;136;Kfz > 3,5t hzG;9808.5
2017;09;136;Kfz <= 3,5t hzG;97084.6
2017;09;980;Kfz;74240.0
2017;09;980;Kfz > 3,5t hzG;9089.366
2017;09;980;Kfz <= 3,5t hzG;65151.535
2017;09;17;Kfz;71528.0
2017;09;17;Kfz > 3,5t hzG;8829.1
2017;09;17;Kfz <= 3,5t hzG;62699.5
2017;09;23;Kfz;70132.0
2017;09;23;Kfz > 3,5t hzG;9015.3
2017;09;23;Kfz <= 3,5t hzG;61117.9
2017;09;29;Kfz;71512.0
2017;09;29;Kfz > 3,5t hzG;9038.233
2017;09;29;Kfz <= 3,5t hzG;62475.1
2017;09;61;Kfz;53351.0
2017;09;61;Kfz > 3,5t hzG;6360.3335
2017;09;61;Kfz <= 3,5t hzG;46991.832
2017;09;67;Kfz;39116.0
2017;09;67;Kfz > 3,5t hzG;6007.6665
2017;09;67;Kfz <= 3,5t hzG;33109.266
2017;09;479;Kfz;33370.0
2017;09;479;Kfz > 3,5t hzG;5699.8335
2017;09;479;Kfz <= 3,5t hzG;27671.533
2017;09;75;Kfz > 3,5t hzG;4877.6
2017;09;35;Kfz;39136.168
2017;09;35;Kfz > 3,5t hzG;3762.3667
2017;09;35;Kfz <= 3,5t hzG;35373.8
2017;09;390;Kfz;31057.268
2017;09;390;Kfz > 3,5t hzG;3502.3333
2017;09;390;Kfz <= 3,5t hzG;27554.934
2017;09;756;Kfz;23858.0
2017;09;756;Kfz > 3,5t hzG;2792.6667
2017;09;756;Kfz <= 3,5t hzG;21066.666
2017;09;762;Kfz;20150.0
2017;09;762;Kfz > 3,5t hzG;2604.7334
2017;09;762;Kfz <= 3,5t hzG;17545.7
2017;09;577;Kfz;86774.0
2017;09;577;Kfz > 3,5t hzG;5492.6665
2017;09;577;Kfz <= 3,5t hzG;81282.3
2017;09;282;Kfz;97850.0
2017;09;282;Kfz > 3,5t hzG;5346.3667
2017;09;282;Kfz <= 3,5t hzG;92504.266
2017;09;324;Kfz;84869.0
2017;09;324;Kfz > 3,5t hzG;5547.2
2017;09;324;Kfz <= 3,5t hzG;79322.5
2017;09;657;Kfz;71386.0
2017;09;657;Kfz > 3,5t hzG;3830.7
2017;09;657;Kfz <= 3,5t hzG;67556.63
2017;09;675;Kfz;56981.0
2017;09;675;Kfz > 3,5t hzG;2882.2
2017;09;675;Kfz <= 3,5t hzG;54100.6
2017;09;153;Kfz;42793.0
2017;09;153;Kfz > 3,5t hzG;2709.2334
2017;09;153;Kfz <= 3,5t hzG;40085.0
2017;09;606;Kfz;25677.0
2017;09;606;Kfz > 3,5t hzG;3775.7666
2017;09;606;Kfz <= 3,5t hzG;21902.1
2017;09;491;Kfz;37807.0
2017;09;491;Kfz > 3,5t hzG;5392.7334
2017;09;491;Kfz <= 3,5t hzG;32415.834
2017;09;162;Kfz;61840.0
2017;09;162;Kfz > 3,5t hzG;11924.767
2017;09;169;Kfz;49700.0
2017;09;169;Kfz > 3,5t hzG;11089.767
2017;09;169;Kfz <= 3,5t hzG;38611.133
2017;09;611;Kfz;46838.0
2017;09;611;Kfz > 3,5t hzG;11018.8
2017;09;611;Kfz <= 3,5t hzG;35819.7
2017;09;174;Kfz;42260.0
2017;09;174;Kfz > 3,5t hzG;10922.566
2017;09;174;Kfz <= 3,5t hzG;31337.967
2017;09;180;Kfz;43297.0
2017;09;180;Kfz > 3,5t hzG;10925.366
2017;09;180;Kfz <= 3,5t hzG;32372.666
2017;09;186;Kfz;38220.0
2017;09;186;Kfz > 3,5t hzG;10182.7
2017;09;186;Kfz <= 3,5t hzG;28038.0
2017;09;70;Kfz <= 3,5t hzG;17947.434
2017;09;194;Kfz;35987.0
2017;09;194;Kfz > 3,5t hzG;10144.7
2017;09;194;Kfz <= 3,5t hzG;25843.166
2017;09;201;Kfz > 3,5t hzG;4335.3335
2017;09;207;Kfz;26641.0
2017;09;207;Kfz > 3,5t hzG;4129.1665
2017;09;207;Kfz <= 3,5t hzG;22513.367
2017;09;213;Kfz > 3,5t hzG;3861.2334
2017;09;217;Kfz;22255.0
2017;09;217;Kfz > 3,5t hzG;3970.3
2017;09;217;Kfz <= 3,5t hzG;18285.232
2017;09;223;Kfz > 3,5t hzG;3957.0667
2017;09;6097;Kfz;20048.0
2017;09;6097;Kfz > 3,5t hzG;3955.5
2017;09;6097;Kfz <= 3,5t hzG;16093.267
2017;09;402;Kfz;27232.0
2017;09;402;Kfz > 3,5t hzG;4746.1333
2017;09;402;Kfz <= 3,5t hzG;22486.5
2017;09;408;Kfz;27008.0
2017;09;408;Kfz > 3,5t hzG;4608.7334
2017;09;408;Kfz <= 3,5t hzG;22400.566
2017;09;414;Kfz;27210.0
2017;09;414;Kfz > 3,5t hzG;4548.2
2017;09;414;Kfz <= 3,5t hzG;22662.434
2017;09;420;Kfz;27366.0
2017;09;420;Kfz > 3,5t hzG;4674.467
2017;09;420;Kfz <= 3,5t hzG;22692.533
2017;09;426;Kfz;28062.0
2017;09;426;Kfz > 3,5t hzG;4737.067
2017;09;426;Kfz <= 3,5t hzG;23326.566
2017;09;432;Kfz;31946.0
2017;09;432;Kfz > 3,5t hzG;5147.033
2017;09;432;Kfz <= 3,5t hzG;26800.434
2017;09;6086;Kfz;26940.0
2017;09;6086;Kfz > 3,5t hzG;3864.2
2017;09;6086;Kfz <= 3,5t hzG;23076.467
2017;09;438;Kfz;28691.0
2017;09;438;Kfz > 3,5t hzG;3926.9
2017;09;438;Kfz <= 3,5t hzG;24765.133
2017;09;788;Kfz;47181.0
2017;09;788;Kfz > 3,5t hzG;5251.1333
2017;09;788;Kfz <= 3,5t hzG;41931.1
2017;09;618;Kfz;50940.0
2017;09;618;Kfz > 3,5t hzG;5575.033
2017;09;618;Kfz <= 3,5t hzG;45365.6
2017;09;444;Kfz;42183.0
2017;09;444;Kfz > 3,5t hzG;5448.6665
2017;09;444;Kfz <= 3,5t hzG;36735.5
2017;09;446;Kfz;67054.0
2017;09;446;Kfz > 3,5t hzG;6629.4
2017;09;446;Kfz <= 3,5t hzG;60426.035
2017;09;470;Kfz;62284.0
2017;09;470;Kfz > 3,5t hzG;7248.067
2017;09;470;Kfz <= 3,5t hzG;55037.066
2017;09;350;Kfz;70200.0
2017;09;350;Kfz > 3,5t hzG;7245.8667
2017;09;350;Kfz <= 3,5t hzG;62954.734
2017;09;6070;Kfz;64465.0
2017;09;6070;Kfz > 3,5t hzG;6473.7334
2017;09;6070;Kfz <= 3,5t hzG;57991.8
2017;09;103;Kfz > 3,5t hzG;9486.7
2017;09;804;Kfz;55070.0
2017;09;804;Kfz > 3,5t hzG;5022.7666
2017;09;804;Kfz <= 3,5t hzG;50047.633
2017;09;817;Kfz;47018.0
2017;09;817;Kfz > 3,5t hzG;4301.2334
2017;09;817;Kfz <= 3,5t hzG;42717.8
2017;09;463;Kfz;40357.0
2017;09;463;Kfz > 3,5t hzG;3989.9666
2017;09;463;Kfz <= 3,5t hzG;36368.8
2017;09;471;Kfz;26099.0
2017;09;471;Kfz > 3,5t hzG;3168.9666
2017;09;471;Kfz <= 3,5t hzG;22931.1
2017;09;625;Kfz;75745.0
2017;09;625;Kfz > 3,5t hzG;6916.467
2017;09;625;Kfz <= 3,5t hzG;68829.93
2017;09;269;Kfz;64537.0
2017;09;269;Kfz > 3,5t hzG;6109.4
2017;09;269;Kfz <= 3,5t hzG;58428.832
2017;09;285;Kfz;61426.0
2017;09;285;Kfz > 3,5t hzG;5842.1333
2017;09;285;Kfz <= 3,5t hzG;55584.766
2017;09;314;Kfz;52735.0
2017;09;314;Kfz > 3,5t hzG;5570.3667
2017;09;314;Kfz <= 3,5t hzG;47165.8
2017;09;297;Kfz;51253.0
2017;09;297;Kfz > 3,5t hzG;5510.2
2017;09;297;Kfz <= 3,5t hzG;45743.7
2017;09;303;Kfz;49768.0
2017;09;303;Kfz > 3,5t hzG;5358.033
2017;09;303;Kfz <= 3,5t hzG;44410.434
2017;09;309;Kfz;46194.0
2017;09;309;Kfz > 3,5t hzG;5219.9
2017;09;309;Kfz <= 3,5t hzG;40975.3
2017;09;317;Kfz;49623.0
2017;09;317;Kfz > 3,5t hzG;5349.1333
2017;09;317;Kfz <= 3,5t hzG;44274.5
2017;09;103;Kfz <= 3,5t hzG;39335.7
2017;09;631;Kfz;44859.0
2017;09;631;Kfz > 3,5t hzG;5142.1
2017;09;631;Kfz <= 3,5t hzG;39717.234
2017;09;323;Kfz;42292.0
2017;09;323;Kfz > 3,5t hzG;4875.967
2017;09;323;Kfz <= 3,5t hzG;37417.133
2017;09;330;Kfz;44147.0
2017;09;330;Kfz > 3,5t hzG;5089.033
2017;09;330;Kfz <= 3,5t hzG;39058.367
2017;09;336;Kfz > 3,5t hzG;3880.8
2017;09;639;Kfz;29333.0
2017;09;639;Kfz > 3,5t hzG;3820.9666
2017;09;639;Kfz <= 3,5t hzG;25512.967
2017;09;605;Kfz;30435.0
2017;09;605;Kfz > 3,5t hzG;3733.3667
2017;09;605;Kfz <= 3,5t hzG;26702.7
2017;09;570;Kfz;34510.0
2017;09;570;Kfz > 3,5t hzG;3839.6
2017;09;570;Kfz <= 3,5t hzG;30671.934
2017;09;613;Kfz;36701.0
2017;09;613;Kfz > 3,5t hzG;4179.967
2017;09;613;Kfz <= 3,5t hzG;32521.867
2017;09;623;Kfz;37702.0
2017;09;623;Kfz > 3,5t hzG;3989.9
2017;09;623;Kfz <= 3,5t hzG;33713.5
2017;09;342;Kfz;21724.0
2017;09;342;Kfz > 3,5t hzG;1351.5667
2017;09;342;Kfz <= 3,5t hzG;20373.5
2017;09;630;Kfz;10778.0
2017;09;630;Kfz > 3,5t hzG;1008.4667
2017;09;630;Kfz <= 3,5t hzG;9770.4
2017;09;70;Kfz;19928.0
2017;09;632;Kfz;17018.0
2017;09;632;Kfz > 3,5t hzG;1856.0667
2017;09;632;Kfz <= 3,5t hzG;15162.967
2017;09;7140;Kfz;14742.0
2017;09;7140;Kfz > 3,5t hzG;1825.4333
2017;09;7140;Kfz <= 3,5t hzG;12917.5
2017;09;447;Kfz > 3,5t hzG;10258.0
2017;09;638;Kfz;43471.0
2017;09;638;Kfz > 3,5t hzG;9309.267
2017;09;638;Kfz <= 3,5t hzG;34162.2
2017;09;96;Kfz;46725.0
2017;09;96;Kfz > 3,5t hzG;9640.733
2017;09;96;Kfz <= 3,5t hzG;37085.465
2017;09;103;Kfz;48821.0
2017;09;122;Kfz;57839.0
2017;09;122;Kfz > 3,5t hzG;10814.8
2017;09;122;Kfz <= 3,5t hzG;47025.7
2017;09;87;Kfz;55606.0
2017;09;87;Kfz > 3,5t hzG;9776.733
2017;09;87;Kfz <= 3,5t hzG;45829.332
2017;09;152;Kfz;55214.0
2017;09;152;Kfz > 3,5t hzG;9836.467
2017;09;152;Kfz <= 3,5t hzG;45378.566
2017;09;164;Kfz;66001.0
2017;09;164;Kfz > 3,5t hzG;10012.233
2017;09;164;Kfz <= 3,5t hzG;55990.6
2017;09;172;Kfz;66157.0
2017;09;172;Kfz > 3,5t hzG;10133.9
2017;09;172;Kfz <= 3,5t hzG;56023.668
2017;09;8046;Kfz;65993.0
2017;09;8046;Kfz > 3,5t hzG;10009.8
2017;09;8046;Kfz <= 3,5t hzG;55984.168
2017;09;464;Kfz;72688.0
2017;09;464;Kfz > 3,5t hzG;10148.134
2017;09;464;Kfz <= 3,5t hzG;62539.965
2017;09;495;Kfz;86103.0
2017;09;495;Kfz > 3,5t hzG;10510.7
2017;09;495;Kfz <= 3,5t hzG;75593.07
2017;09;518;Kfz;50647.0
2017;09;518;Kfz > 3,5t hzG;2878.0334
2017;09;518;Kfz <= 3,5t hzG;47769.434
2017;09;557;Kfz;72469.0
2017;09;557;Kfz > 3,5t hzG;4230.2334
2017;09;557;Kfz <= 3,5t hzG;68239.664
2017;09;644;Kfz;47591.0
2017;09;644;Kfz > 3,5t hzG;3609.9666
2017;09;644;Kfz <= 3,5t hzG;43982.434
2017;09;650;Kfz;45063.0
2017;09;650;Kfz > 3,5t hzG;2960.2666
2017;09;650;Kfz <= 3,5t hzG;42104.168
2017;09;656;Kfz;43228.0
2017;09;656;Kfz > 3,5t hzG;2890.5667
2017;09;656;Kfz <= 3,5t hzG;40338.934
2017;09;662;Kfz;34717.0
2017;09;662;Kfz > 3,5t hzG;2318.2666
2017;09;662;Kfz <= 3,5t hzG;32399.5
2017;09;668;Kfz;23907.0
2017;09;668;Kfz > 3,5t hzG;1681.4333
2017;09;668;Kfz <= 3,5t hzG;22226.4
2017;09;674;Kfz;22407.0
2017;09;674;Kfz > 3,5t hzG;1391.3334
2017;09;674;Kfz <= 3,5t hzG;21016.166
2017;09;8126;Kfz;23291.0
2017;09;8126;Kfz > 3,5t hzG;1692.8334
2017;09;8126;Kfz <= 3,5t hzG;21599.533
2017;09;382;Kfz;25382.0
2017;09;382;Kfz > 3,5t hzG;1631.5667
2017;09;382;Kfz <= 3,5t hzG;23750.6
2017;09;601;Kfz;10820.0
2017;09;601;Kfz > 3,5t hzG;691.63336
2017;09;601;Kfz <= 3,5t hzG;10130.033
2017;09;183;Kfz;61978.0
2017;09;183;Kfz > 3,5t hzG;8918.434
2017;09;183;Kfz <= 3,5t hzG;53060.6
2017;09;8045;Kfz;50264.0
2017;09;8045;Kfz > 3,5t hzG;8159.7334
2017;09;8045;Kfz <= 3,5t hzG;42105.2
2017;09;287;Kfz;43071.0
2017;09;287;Kfz > 3,5t hzG;7930.6
2017;09;287;Kfz <= 3,5t hzG;35141.934
2017;09;307;Kfz;43888.0
2017;09;307;Kfz > 3,5t hzG;7676.6333
2017;09;307;Kfz <= 3,5t hzG;36211.965
2017;09;521;Kfz;22618.0
2017;09;521;Kfz > 3,5t hzG;1306.9
2017;09;521;Kfz <= 3,5t hzG;21312.967
2017;09;550;Kfz;34524.0
2017;09;550;Kfz > 3,5t hzG;4042.2334
2017;09;550;Kfz <= 3,5t hzG;30482.867
2017;09;710;Kfz;41381.0
2017;09;710;Kfz > 3,5t hzG;4111.5
2017;09;710;Kfz <= 3,5t hzG;37270.8
2017;09;559;Kfz;64376.0
2017;09;559;Kfz > 3,5t hzG;4469.3
2017;09;559;Kfz <= 3,5t hzG;59907.5
2017;09;697;Kfz;56996.0
2017;09;697;Kfz > 3,5t hzG;3525.0667
2017;09;697;Kfz <= 3,5t hzG;53471.934
2017;09;714;Kfz;57902.0
2017;09;714;Kfz > 3,5t hzG;3433.9
2017;09;714;Kfz <= 3,5t hzG;54469.035
2017;09;572;Kfz;60442.0
2017;09;572;Kfz > 3,5t hzG;3734.8
2017;09;572;Kfz <= 3,5t hzG;56708.566
2017;09;578;Kfz;41916.0
2017;09;578;Kfz > 3,5t hzG;2975.7
2017;09;578;Kfz <= 3,5t hzG;38941.434
2017;09;703;Kfz;53812.0
2017;09;703;Kfz > 3,5t hzG;3593.1667
2017;09;703;Kfz <= 3,5t hzG;50219.168
2017;09;584;Kfz;47302.0
2017;09;584;Kfz > 3,5t hzG;2972.3
2017;09;584;Kfz <= 3,5t hzG;44331.2
2017;09;560;Kfz;30305.0
2017;09;560;Kfz > 3,5t hzG;2621.1333
2017;09;560;Kfz <= 3,5t hzG;27685.1
2017;09;566;Kfz;28983.0
2017;09;566;Kfz > 3,5t hzG;1947.0667
2017;09;566;Kfz <= 3,5t hzG;27037.0
2017;09;596;Kfz;29742.0
2017;09;596;Kfz > 3,5t hzG;1695.8334
2017;09;596;Kfz <= 3,5t hzG;28046.434
2017;09;602;Kfz;25829.0
2017;09;602;Kfz > 3,5t hzG;1521.0333
2017;09;602;Kfz <= 3,5t hzG;24308.834
2017;09;709;Kfz;24644.0
2017;09;709;Kfz > 3,5t hzG;1463.0667
2017;09;709;Kfz <= 3,5t hzG;23182.0
2017;09;763;Kfz;58968.0
2017;09;763;Kfz > 3,5t hzG;9327.333
2017;09;763;Kfz <= 3,5t hzG;49641.168
2017;09;720;Kfz;54306.0
2017;09;720;Kfz > 3,5t hzG;9320.066
2017;09;720;Kfz <= 3,5t hzG;44986.5
2017;09;411;Kfz;52692.0
2017;09;411;Kfz > 3,5t hzG;9164.634
2017;09;411;Kfz <= 3,5t hzG;43527.832
2017;09;417;Kfz;54021.0
2017;09;417;Kfz > 3,5t hzG;9264.434
2017;09;417;Kfz <= 3,5t hzG;44756.734
2017;09;726;Kfz;96232.0
2017;09;726;Kfz > 3,5t hzG;11026.167
2017;09;726;Kfz <= 3,5t hzG;85206.734
2017;09;734;Kfz;110584.0
2017;09;734;Kfz > 3,5t hzG;4932.3
2017;09;734;Kfz <= 3,5t hzG;105652.664
2017;09;907;Kfz;109730.0
2017;09;907;Kfz > 3,5t hzG;4964.3
2017;09;907;Kfz <= 3,5t hzG;104766.9
2017;09;775;Kfz;101730.0
2017;09;775;Kfz > 3,5t hzG;4968.967
2017;09;775;Kfz <= 3,5t hzG;96762.03
2017;09;742;Kfz;91454.0
2017;09;742;Kfz > 3,5t hzG;4565.467
2017;09;742;Kfz <= 3,5t hzG;86889.9
2017;09;421;Kfz;74741.0
2017;09;421;Kfz > 3,5t hzG;3969.9
2017;09;421;Kfz <= 3,5t hzG;70772.07
2017;09;785;Kfz;66996.0
2017;09;785;Kfz > 3,5t hzG;3925.2666
2017;09;785;Kfz <= 3,5t hzG;63071.934
2017;09;39;Kfz;67230.0
2017;09;39;Kfz > 3,5t hzG;4541.1333
2017;09;39;Kfz <= 3,5t hzG;62690.266
2017;09;793;Kfz;64582.0
2017;09;793;Kfz > 3,5t hzG;4367.7334
2017;09;793;Kfz <= 3,5t hzG;60215.332
2017;09;798;Kfz;61531.0
2017;09;798;Kfz > 3,5t hzG;4375.1
2017;09;798;Kfz <= 3,5t hzG;57157.0
2017;09;1074;Kfz > 3,5t hzG;2120.2
2017;09;920;Kfz;63573.0
2017;09;920;Kfz > 3,5t hzG;2176.1667
2017;09;920;Kfz <= 3,5t hzG;61397.266
2017;09;708;Kfz;127117.0
2017;09;708;Kfz > 3,5t hzG;7836.567
2017;09;708;Kfz <= 3,5t hzG;119281.03
2017;09;750;Kfz;140967.0
2017;09;750;Kfz > 3,5t hzG;8659.0
2017;09;750;Kfz <= 3,5t hzG;132309.1
2017;09;928;Kfz;182848.0
2017;09;928;Kfz > 3,5t hzG;9868.1
2017;09;928;Kfz <= 3,5t hzG;172980.2
2017;09;627;Kfz;173049.0
2017;09;627;Kfz > 3,5t hzG;9920.233
2017;09;627;Kfz <= 3,5t hzG;163130.23
2017;09;1076;Kfz > 3,5t hzG;11226.8
2017;09;940;Kfz;187568.0
2017;09;940;Kfz > 3,5t hzG;11237.967
2017;09;940;Kfz <= 3,5t hzG;176331.5
2017;09;949;Kfz > 3,5t hzG;6276.3335
2017;09;772;Kfz > 3,5t hzG;9725.167
2017;09;320;Kfz <= 3,5t hzG;71060.9
2017;09;231;Kfz;63729.0
2017;09;231;Kfz > 3,5t hzG;11304.8
2017;09;231;Kfz <= 3,5t hzG;52424.867
2017;09;778;Kfz;62662.0
2017;09;778;Kfz > 3,5t hzG;11139.934
2017;09;778;Kfz <= 3,5t hzG;51523.832
2017;09;243;Kfz;63182.0
2017;09;243;Kfz > 3,5t hzG;10859.333
2017;09;243;Kfz <= 3,5t hzG;52323.5
2017;09;392;Kfz;81879.0
2017;09;392;Kfz > 3,5t hzG;11555.2
2017;09;392;Kfz <= 3,5t hzG;70324.53
2017;09;311;Kfz;85964.0
2017;09;311;Kfz > 3,5t hzG;11636.934
2017;09;311;Kfz <= 3,5t hzG;74328.9
2017;09;320;Kfz;82267.0
2017;09;320;Kfz > 3,5t hzG;11206.267
2017;09;329;Kfz;79550.0
2017;09;329;Kfz > 3,5t hzG;10378.1
2017;09;329;Kfz <= 3,5t hzG;69173.336
2017;09;335;Kfz;77914.0
2017;09;335;Kfz > 3,5t hzG;10091.1
2017;09;335;Kfz <= 3,5t hzG;67824.1
2017;09;344;Kfz;73100.0
2017;09;344;Kfz > 3,5t hzG;9813.767
2017;09;344;Kfz <= 3,5t hzG;63287.5
2017;09;711;Kfz;34845.934
2017;09;711;Kfz > 3,5t hzG;3977.6333
2017;09;711;Kfz <= 3,5t hzG;30868.3
2017;09;800;Kfz;20719.367
2017;09;800;Kfz > 3,5t hzG;1508.9333
2017;09;800;Kfz <= 3,5t hzG;19210.434
2017;09;960;Kfz;24112.9
2017;09;960;Kfz > 3,5t hzG;1834.1
2017;09;960;Kfz <= 3,5t hzG;22278.8
2017;09;620;Kfz;48161.168
2017;09;620;Kfz > 3,5t hzG;4704.3667
2017;09;620;Kfz <= 3,5t hzG;43456.8
2017;09;2245;Kfz;16677.0
2017;09;2245;Kfz > 3,5t hzG;1432.1666
2017;09;2245;Kfz <= 3,5t hzG;15245.9
2017;09;538;Kfz;21512.0
2017;09;538;Kfz > 3,5t hzG;899.4667
2017;09;538;Kfz <= 3,5t hzG;20613.633
2017;09;89;Kfz;21416.0
2017;09;89;Kfz > 3,5t hzG;1134.6333
2017;09;89;Kfz <= 3,5t hzG;20281.867
2017;09;544;Kfz;25203.0
2017;09;544;Kfz > 3,5t hzG;1417.8667
2017;09;544;Kfz <= 3,5t hzG;23785.6
2017;09;461;Kfz;35562.0
2017;09;461;Kfz > 3,5t hzG;2740.9333
2017;09;461;Kfz <= 3,5t hzG;32821.965
2017;09;554;Kfz;26239.0
2017;09;554;Kfz > 3,5t hzG;2253.6333
2017;09;554;Kfz <= 3,5t hzG;23986.133
2017;09;469;Kfz;28185.0
2017;09;469;Kfz > 3,5t hzG;2107.9666
2017;09;469;Kfz <= 3,5t hzG;26078.6
2017;09;941;Kfz;23032.0
2017;09;941;Kfz > 3,5t hzG;1881.3334
2017;09;941;Kfz <= 3,5t hzG;21151.334
2017;09;43;Kfz;17041.0
2017;09;43;Kfz > 3,5t hzG;1691.1
2017;09;43;Kfz <= 3,5t hzG;15351.3
2017;09;478;Kfz;19936.0
2017;09;478;Kfz > 3,5t hzG;1672.4333
2017;09;478;Kfz <= 3,5t hzG;18264.533
2017;09;484;Kfz;26004.0
2017;09;484;Kfz > 3,5t hzG;2001.1666
2017;09;484;Kfz <= 3,5t hzG;24003.0
2017;09;490;Kfz;26367.0
2017;09;490;Kfz > 3,5t hzG;2030.2667
2017;09;490;Kfz <= 3,5t hzG;24337.033
2017;09;380;Kfz > 3,5t hzG;2354.6667
2017;09;784;Kfz;18221.0
2017;09;784;Kfz > 3,5t hzG;2006.0333
2017;09;784;Kfz <= 3,5t hzG;16215.467
2017;09;8156;Kfz > 3,5t hzG;1270.5
2017;09;680;Kfz;14597.0
2017;09;680;Kfz > 3,5t hzG;1107.6333
2017;09;680;Kfz <= 3,5t hzG;13490.8
2017;09;686;Kfz;11387.0
2017;09;686;Kfz > 3,5t hzG;876.36664
2017;09;686;Kfz <= 3,5t hzG;10511.566
2017;09;691;Kfz;11234.0
2017;09;691;Kfz > 3,5t hzG;878.26666
2017;09;691;Kfz <= 3,5t hzG;10357.134
2017;09;9990;Kfz > 3,5t hzG;875.93335
2017;09;715;Kfz;10749.0
2017;09;715;Kfz > 3,5t hzG;804.4
2017;09;715;Kfz <= 3,5t hzG;9945.533
2017;09;719;Kfz;12301.0
2017;09;719;Kfz > 3,5t hzG;913.0333
2017;09;719;Kfz <= 3,5t hzG;11388.634
2017;09;92;Kfz;20548.0
2017;09;92;Kfz > 3,5t hzG;810.6
2017;09;92;Kfz <= 3,5t hzG;19737.732
2017;09;532;Kfz > 3,5t hzG;1304.5
2017;09;3094;Kfz > 3,5t hzG;1130.9667
2017;09;485;Kfz;15541.0
2017;09;485;Kfz > 3,5t hzG;1091.0667
2017;09;485;Kfz <= 3,5t hzG;14450.8
2017;09;98;Kfz;10677.0
2017;09;98;Kfz > 3,5t hzG;818.56665
2017;09;98;Kfz <= 3,5t hzG;9858.533
2017;09;104;Kfz;9954.0
2017;09;104;Kfz > 3,5t hzG;680.7
2017;09;104;Kfz <= 3,5t hzG;9274.066
2017;09;52;Kfz;33396.0
2017;09;52;Kfz > 3,5t hzG;3285.7666
2017;09;52;Kfz <= 3,5t hzG;30111.467
2017;09;434;Kfz;33595.0
2017;09;434;Kfz > 3,5t hzG;3227.7334
2017;09;434;Kfz <= 3,5t hzG;30367.732
2017;09;441;Kfz;33938.0
2017;09;441;Kfz > 3,5t hzG;3035.7334
2017;09;441;Kfz <= 3,5t hzG;30902.9
2017;09;659;Kfz;19189.0
2017;09;659;Kfz > 3,5t hzG;1897.8667
2017;09;659;Kfz <= 3,5t hzG;17292.166
2017;09;453;Kfz;21236.0
2017;09;453;Kfz > 3,5t hzG;1772.7
2017;09;453;Kfz <= 3,5t hzG;19464.133
2017;09;502;Kfz;18395.0
2017;09;502;Kfz > 3,5t hzG;1088.0333
2017;09;502;Kfz <= 3,5t hzG;17308.467
2017;09;364;Kfz;21885.0
2017;09;364;Kfz > 3,5t hzG;1762.4
2017;09;364;Kfz <= 3,5t hzG;20123.8
2017;09;368;Kfz;21850.0
2017;09;368;Kfz > 3,5t hzG;1861.5667
2017;09;368;Kfz <= 3,5t hzG;19989.066
2017;09;508;Kfz;23760.0
2017;09;508;Kfz > 3,5t hzG;2132.2666
2017;09;508;Kfz <= 3,5t hzG;21628.666
2017;09;514;Kfz;22089.0
2017;09;514;Kfz > 3,5t hzG;2032.5
2017;09;514;Kfz <= 3,5t hzG;20057.934
2017;09;520;Kfz;21293.0
2017;09;520;Kfz > 3,5t hzG;1497.8667
2017;09;520;Kfz <= 3,5t hzG;19796.467
2017;10;955;Kfz;28836.0
2017;10;955;Kfz > 3,5t hzG;624.5806
2017;10;955;Kfz <= 3,5t hzG;28213.291
2017;10;751;Kfz;28764.0
2017;10;751;Kfz > 3,5t hzG;736.4516
2017;10;751;Kfz <= 3,5t hzG;28028.387
2017;10;385;Kfz;75100.0
2017;10;385;Kfz > 3,5t hzG;9628.161
2017;10;385;Kfz <= 3,5t hzG;65472.87
2017;10;754;Kfz;77548.0
2017;10;754;Kfz > 3,5t hzG;9379.807
2017;10;754;Kfz <= 3,5t hzG;68169.484
2017;10;403;Kfz > 3,5t hzG;9604.774
2017;10;128;Kfz;53090.0
2017;10;409;Kfz;74564.0
2017;10;409;Kfz > 3,5t hzG;9642.678
2017;10;409;Kfz <= 3,5t hzG;64922.13
2017;10;415;Kfz;78309.0
2017;10;415;Kfz > 3,5t hzG;11394.6455
2017;10;415;Kfz <= 3,5t hzG;66915.65
2017;10;423;Kfz;69990.0
2017;10;423;Kfz > 3,5t hzG;10724.936
2017;10;423;Kfz <= 3,5t hzG;59266.324
2017;10;961;Kfz;68911.0
2017;10;961;Kfz > 3,5t hzG;10705.032
2017;10;961;Kfz <= 3,5t hzG;58206.934
2017;10;431;Kfz > 3,5t hzG;10484.226
2017;10;977;Kfz;63990.0
2017;10;977;Kfz > 3,5t hzG;10421.3545
2017;10;977;Kfz <= 3,5t hzG;53569.195
2017;10;983;Kfz;61489.0
2017;10;983;Kfz > 3,5t hzG;10248.258
2017;10;983;Kfz <= 3,5t hzG;51241.613
2017;10;439;Kfz;63294.0
2017;10;439;Kfz > 3,5t hzG;10286.226
2017;10;439;Kfz <= 3,5t hzG;53008.934
2017;10;991;Kfz;63735.0
2017;10;991;Kfz > 3,5t hzG;10549.29
2017;10;991;Kfz <= 3,5t hzG;53186.582
2017;10;999;Kfz;64502.0
